time,fips,region,ownercode,firmage,Emp,EmpEnd,EarnBeg,EmpS,EmpTotal,FrmJbC
1996,41,Oregon,A05,5,3553714.0,3574948.0,9219.0,3066465.0,4363133.0,21236.0
1996,44,Rhode Island,A05,1,60616.0,67130.0,6466.0,46831.0,94295.0,6513.0
1996,44,Rhode Island,A05,2,66791.0,67165.0,6604.0,53705.0,89295.0,374.0
1996,44,Rhode Island,A05,3,58396.0,58644.0,6709.0,48176.0,74959.0,250.0
1996,44,Rhode Island,A05,4,171518.0,171205.0,7202.0,142854.0,216728.0,-313.0
1996,44,Rhode Island,A05,5,1136292.0,1135018.0,8829.0,1008027.0,1325027.0,-1273.0
1996,48,Texas,A05,1,1739439.0,1887741.0,7191.0,1324274.0,2682136.0,148302.0
1996,48,Texas,A05,2,1565130.0,1573342.0,7182.0,1195159.0,2239317.0,8213.0
1996,48,Texas,A05,3,1374307.0,1379212.0,7633.0,1084365.0,1887917.0,4904.0
1996,48,Texas,A05,4,3337551.0,3354839.0,8092.0,2702683.0,4438984.0,17287.0
1996,48,Texas,A05,5,18581283.0,18677547.0,9921.0,16028433.0,22708130.0,96263.0
1996,53,Washington,A05,1,421096.0,465234.0,5706.0,307666.0,693332.0,44139.0
1996,53,Washington,A05,2,427679.0,430919.0,6145.0,327433.0,614835.0,3239.0
1996,53,Washington,A05,3,351803.0,352375.0,6606.0,273432.0,501504.0,571.0
1996,53,Washington,A05,4,1037116.0,1045427.0,7422.0,826814.0,1459316.0,8312.0
1996,53,Washington,A05,5,5605374.0,5643917.0,10309.0,4852107.0,6919366.0,38541.0
1996,55,Wisconsin,A05,1,308751.0,337991.0,5307.0,239726.0,457337.0,29240.0
1996,55,Wisconsin,A05,2,362429.0,364865.0,6023.0,289925.0,482761.0,2436.0
1996,55,Wisconsin,A05,3,307264.0,306637.0,5951.0,250601.0,398749.0,-626.0
1996,55,Wisconsin,A05,4,978176.0,981965.0,6512.0,815210.0,1245378.0,3789.0
1996,55,Wisconsin,A05,5,6743238.0,6752138.0,8834.0,6023647.0,7812327.0,8900.0
1997,06,California,A05,1,2430470.0,2680144.0,7893.0,1831746.0,3898674.0,249674.0
1997,06,California,A05,2,2729347.0,2745584.0,8479.0,2146246.0,3798514.0,16236.0
1997,06,California,A05,3,2691909.0,2704111.0,8742.0,2169338.0,3637560.0,12201.0
1997,06,California,A05,4,6599771.0,6632235.0,9238.0,5399410.0,8673669.0,32463.0
1997,06,California,A05,5,31168138.0,31268530.0,11340.0,27112280.0,37654908.0,100392.0
1997,08,Colorado,A05,1,346660.0,379950.0,7580.0,248375.0,582059.0,33290.0
1997,08,Colorado,A05,2,458998.0,459834.0,8687.0,352611.0,653802.0,837.0
1997,08,Colorado,A05,3,364786.0,364984.0,7851.0,275554.0,528757.0,198.0
1997,08,Colorado,A05,4,847553.0,847756.0,8294.0,654313.0,1197134.0,202.0
1997,08,Colorado,A05,5,4532602.0,4554409.0,9795.0,3755481.0,5851675.0,21807.0
1997,09,Connecticut,A05,1,209706.0,228663.0,8720.0,162755.0,311736.0,18957.0
1997,09,Connecticut,A05,2,256221.0,260661.0,8763.0,211149.0,330392.0,4438.0
1997,09,Connecticut,A05,3,216770.0,216652.0,9754.0,180483.0,273276.0,-117.0
1997,09,Connecticut,A05,4,551008.0,554950.0,9783.0,467228.0,684486.0,3942.0
1997,09,Connecticut,A05,5,4331928.0,4340518.0,11894.0,3857008.0,5040863.0,8589.0
1997,15,Hawaii,A05,1,78175.0,85103.0,6300.0,61727.0,112198.0,6926.0
1997,15,Hawaii,A05,2,83629.0,83275.0,6839.0,68161.0,105865.0,-353.0
1997,15,Hawaii,A05,3,79693.0,79248.0,6995.0,67124.0,98933.0,-445.0
1997,15,Hawaii,A05,4,211663.0,211268.0,7394.0,183541.0,251662.0,-397.0
1997,15,Hawaii,A05,5,1247787.0,1242670.0,9439.0,1132016.0,1406240.0,-5117.0
1997,16,Idaho,A05,1,105370.0,116013.0,4883.0,74949.0,173208.0,10643.0
1997,16,Idaho,A05,2,96386.0,97495.0,5290.0,72671.0,139273.0,1110.0
1997,16,Idaho,A05,3,88252.0,88306.0,5730.0,68130.0,123813.0,54.0
1997,16,Idaho,A05,4,197894.0,198984.0,6011.0,157375.0,268545.0,1091.0
1997,16,Idaho,A05,5,1166444.0,1168869.0,8703.0,998478.0,1437883.0,2426.0
1997,17,Illinois,A05,1,701773.0,768257.0,7978.0,544125.0,1058218.0,66482.0
1997,17,Illinois,A05,2,916155.0,920614.0,9084.0,733841.0,1229219.0,4461.0
1997,17,Illinois,A05,3,807059.0,808259.0,8595.0,655967.0,1070447.0,1200.0
1997,17,Illinois,A05,4,2008725.0,2011991.0,8990.0,1667362.0,2571647.0,3267.0
1997,17,Illinois,A05,5,15039085.0,15075347.0,11170.0,13290058.0,17766787.0,36261.0
1997,20,Kansas,A05,1,177366.0,195185.0,5534.0,130873.0,285820.0,17818.0
1997,20,Kansas,A05,2,188980.0,190694.0,6241.0,143445.0,272834.0,1714.0
1997,20,Kansas,A05,3,180333.0,180274.0,6508.0,140753.0,249982.0,-59.0
1997,20,Kansas,A05,4,392038.0,395220.0,6772.0,309401.0,544835.0,3181.0
1997,20,Kansas,A05,5,3105925.0,3135342.0,9066.0,2668715.0,3847320.0,29416.0
1997,22,Louisiana,A05,1,262861.0,293217.0,6354.0,194528.0,428789.0,30356.0
1997,22,Louisiana,A05,2,335250.0,338164.0,6550.0,259880.0,471799.0,2916.0
1997,22,Louisiana,A05,3,302764.0,303640.0,6689.0,238269.0,413920.0,876.0
1997,22,Louisiana,A05,4,685767.0,685562.0,6928.0,551638.0,917764.0,-205.0
1997,22,Louisiana,A05,5,4205564.0,4221931.0,8765.0,3591653.0,5206710.0,16366.0
1997,23,Maine,A05,1,91884.0,98541.0,6907.0,70735.0,137020.0,6657.0
1997,23,Maine,A05,2,98892.0,99537.0,6137.0,78615.0,132395.0,645.0
1997,23,Maine,A05,3,73270.0,73437.0,6152.0,58452.0,97873.0,167.0
1997,23,Maine,A05,4,188356.0,188878.0,6355.0,154110.0,243245.0,523.0
1997,23,Maine,A05,5,1356481.0,1361048.0,8288.0,1194047.0,1609904.0,4565.0
1997,24,Maryland,A05,1,314927.0,347405.0,8374.0,242027.0,489033.0,32477.0
1997,24,Maryland,A05,2,354193.0,359396.0,8051.0,279598.0,484605.0,5204.0
1997,24,Maryland,A05,3,350989.0,351604.0,8242.0,281163.0,464522.0,615.0
1997,24,Maryland,A05,4,875496.0,876101.0,8398.0,711306.0,1138331.0,605.0
1997,24,Maryland,A05,5,5348198.0,5358260.0,10004.0,4603432.0,6517473.0,10062.0
1997,27,Minnesota,A05,1,309299.0,337440.0,6738.0,239485.0,464588.0,28139.0
1997,27,Minnesota,A05,2,421089.0,425669.0,8512.0,345199.0,551837.0,4579.0
1997,27,Minnesota,A05,3,372574.0,371189.0,7442.0,302859.0,484837.0,-1386.0
1997,27,Minnesota,A05,4,923848.0,915828.0,8282.0,765454.0,1163539.0,-8021.0
1997,27,Minnesota,A05,5,6371791.0,6377889.0,10414.0,5544118.0,7631732.0,6097.0
1997,29,Missouri,A05,1,381388.0,410515.0,6213.0,288314.0,584845.0,29127.0
1997,29,Missouri,A05,2,406966.0,407079.0,6586.0,312415.0,575978.0,112.0
1997,29,Missouri,A05,3,419921.0,419683.0,6656.0,331635.0,576832.0,-237.0
1997,29,Missouri,A05,4,866178.0,866577.0,7226.0,701059.0,1156197.0,399.0
1997,29,Missouri,A05,5,6586415.0,6609078.0,9697.0,5747921.0,7955150.0,22664.0
1997,30,Montana,A05,1,65795.0,72039.0,4379.0,47467.0,106748.0,6244.0
1997,30,Montana,A05,2,66884.0,66601.0,4657.0,50141.0,94398.0,-283.0
1997,30,Montana,A05,3,66929.0,67308.0,5398.0,52914.0,90791.0,379.0
1997,30,Montana,A05,4,148301.0,148169.0,5845.0,119962.0,194521.0,-131.0
1997,30,Montana,A05,5,781678.0,782249.0,7344.0,669502.0,957680.0,572.0
1997,34,New Jersey,A05,1,446825.0,522720.0,9187.0,356798.0,701536.0,75896.0
1997,34,New Jersey,A05,2,701595.0,716933.0,12007.0,577634.0,935542.0,15339.0
1997,34,New Jersey,A05,3,506965.0,510102.0,9565.0,416312.0,663475.0,3137.0
1997,34,New Jersey,A05,4,1268659.0,1273611.0,10046.0,1067235.0,1597009.0,4952.0
1997,34,New Jersey,A05,5,9340200.0,9347853.0,12245.0,8277555.0,10989045.0,7654.0
1997,35,New Mexico,A05,1,135599.0,146234.0,5535.0,99364.0,220472.0,10633.0
1997,35,New Mexico,A05,2,148614.0,147543.0,5796.0,109614.0,223560.0,-1070.0
1997,35,New Mexico,A05,3,107466.0,107425.0,6049.0,82273.0,152725.0,-40.0
1997,35,New Mexico,A05,4,268088.0,268178.0,6598.0,211836.0,367997.0,90.0
1997,35,New Mexico,A05,5,1464902.0,1467684.0,8311.0,1229008.0,1848063.0,2782.0
1997,37,North Carolina,A05,1,527380.0,582726.0,6168.0,386348.0,866655.0,55345.0
1997,37,North Carolina,A05,2,574020.0,576862.0,6815.0,438487.0,828039.0,2843.0
1997,37,North Carolina,A05,3,556639.0,560082.0,6569.0,428666.0,791469.0,3442.0
1997,37,North Carolina,A05,4,1305655.0,1309960.0,7110.0,1040531.0,1774279.0,4305.0
1997,37,North Carolina,A05,5,9188283.0,9230375.0,9025.0,7919305.0,11277330.0,42091.0
1997,41,Oregon,A05,1,247326.0,271883.0,6535.0,186336.0,387399.0,24556.0
1997,41,Oregon,A05,2,286845.0,288574.0,6601.0,221161.0,404989.0,1731.0
1997,41,Oregon,A05,3,243196.0,243669.0,6894.0,191600.0,334219.0,473.0
1997,41,Oregon,A05,4,611463.0,612088.0,7428.0,484088.0,843987.0,626.0
1997,41,Oregon,A05,5,3761873.0,3775970.0,9671.0,3240176.0,4602348.0,14097.0
1997,42,Pennsylvania,A05,1,,758197.0,,,1009140.0,
1997,42,Pennsylvania,A05,2,,751446.0,,,972887.0,
1997,42,Pennsylvania,A05,3,,676383.0,,,870757.0,
1997,42,Pennsylvania,A05,4,,1813063.0,,,2272629.0,
1997,42,Pennsylvania,A05,5,,14354233.0,,,16725223.0,
1997,44,Rhode Island,A05,1,60796.0,66553.0,7718.0,46050.0,94419.0,5758.0
1997,44,Rhode Island,A05,2,68141.0,69106.0,7030.0,54183.0,93307.0,965.0
1997,44,Rhode Island,A05,3,59248.0,58592.0,7324.0,48282.0,76048.0,-655.0
1997,44,Rhode Island,A05,4,163230.0,163327.0,7458.0,135797.0,207681.0,97.0
1997,44,Rhode Island,A05,5,1165773.0,1165310.0,9153.0,1032974.0,1364027.0,-463.0
1997,48,Texas,A05,1,1539398.0,1693880.0,7662.0,1158613.0,2415001.0,154482.0
1997,48,Texas,A05,2,1780730.0,1795614.0,7736.0,1375471.0,2505101.0,14884.0
1997,48,Texas,A05,3,1509270.0,1507407.0,7814.0,1165921.0,2119866.0,-1864.0
1997,48,Texas,A05,4,3221184.0,3239473.0,8801.0,2593372.0,4308513.0,18289.0
1997,48,Texas,A05,5,19833053.0,19972802.0,10435.0,17041372.0,24367020.0,139749.0
1997,53,Washington,A05,1,415089.0,457852.0,5931.0,302183.0,683725.0,42764.0
1997,53,Washington,A05,2,452189.0,455287.0,6960.0,345034.0,647327.0,3099.0
1997,53,Washington,A05,3,397296.0,398365.0,6889.0,308627.0,562250.0,1070.0
1997,53,Washington,A05,4,1008490.0,1015276.0,7657.0,797037.0,1432613.0,6786.0
1997,53,Washington,A05,5,5977190.0,6016450.0,10981.0,5153392.0,7404720.0,39262.0
1997,54,West Virginia,A05,1,,97191.0,,,134600.0,
1997,54,West Virginia,A05,2,,100967.0,,,132350.0,
1997,54,West Virginia,A05,3,,101556.0,,,131183.0,
1997,54,West Virginia,A05,4,,227671.0,,,285144.0,
1997,54,West Virginia,A05,5,,1624920.0,,,1899686.0,
1997,55,Wisconsin,A05,1,299790.0,330146.0,5460.0,232710.0,446399.0,30357.0
1997,55,Wisconsin,A05,2,353563.0,355381.0,5961.0,281406.0,470546.0,1819.0
1997,55,Wisconsin,A05,3,352227.0,353980.0,7120.0,289253.0,456672.0,1753.0
1997,55,Wisconsin,A05,4,911280.0,913803.0,6717.0,757087.0,1163208.0,2524.0
1997,55,Wisconsin,A05,5,6963922.0,6981413.0,9263.0,6201324.0,8113321.0,17491.0
1998,06,California,A05,1,2700918.0,2953853.0,8088.0,2085111.0,4198800.0,252935.0
1998,06,California,A05,2,2783773.0,2807157.0,9259.0,2189994.0,3862636.0,23383.0
1998,06,California,A05,3,2693808.0,2696799.0,9423.0,2159531.0,3622164.0,2990.0
1998,06,California,A05,4,6675280.0,6691135.0,9980.0,5442167.0,8820741.0,15856.0
1998,06,California,A05,5,32457125.0,32449399.0,12037.0,28170511.0,39175002.0,-7726.0
1998,08,Colorado,A05,1,355742.0,395328.0,8193.0,256943.0,606606.0,39584.0
1998,08,Colorado,A05,2,490793.0,496210.0,9503.0,378295.0,704245.0,5418.0
1998,08,Colorado,A05,3,400665.0,403560.0,8188.0,298918.0,598205.0,2896.0
1998,08,Colorado,A05,4,852171.0,854474.0,8817.0,655613.0,1207181.0,2302.0
1998,08,Colorado,A05,5,4735994.0,4744188.0,10322.0,3872593.0,6211858.0,8196.0
1998,09,Connecticut,A05,1,192434.0,209889.0,10143.0,151143.0,281485.0,17456.0
1998,09,Connecticut,A05,2,284200.0,287246.0,9447.0,232749.0,369639.0,3047.0
1998,09,Connecticut,A05,3,218498.0,219792.0,9702.0,181022.0,278386.0,1293.0
1998,09,Connecticut,A05,4,545120.0,546575.0,10164.0,458659.0,684903.0,1455.0
1998,09,Connecticut,A05,5,4440577.0,4438582.0,12427.0,3946919.0,5166988.0,-1996.0
1998,12,Florida,A05,1,1215446.0,1333972.0,7267.0,919519.0,1918795.0,118526.0
1998,12,Florida,A05,2,1432739.0,1448857.0,7514.0,1108390.0,2038458.0,16117.0
1998,12,Florida,A05,3,1304970.0,1309782.0,7299.0,1019630.0,1817135.0,4811.0
1998,12,Florida,A05,4,2811884.0,2823895.0,7457.0,2226196.0,3878630.0,12011.0
1998,12,Florida,A05,5,15767266.0,15821408.0,8955.0,13297700.0,19786468.0,54142.0
1998,13,Georgia,A05,1,,676770.0,,,985629.0,
1998,13,Georgia,A05,2,,655587.0,,,909964.0,
1998,13,Georgia,A05,3,,667294.0,,,941559.0,
1998,13,Georgia,A05,4,,1376381.0,,,1862547.0,
1998,13,Georgia,A05,5,,9088791.0,,,11280415.0,
1998,15,Hawaii,A05,1,83412.0,90278.0,6812.0,67080.0,118448.0,6866.0
1998,15,Hawaii,A05,2,87670.0,87271.0,7284.0,73162.0,108164.0,-399.0
1998,15,Hawaii,A05,3,75518.0,75020.0,7106.0,63286.0,93346.0,-499.0
1998,15,Hawaii,A05,4,190587.0,190263.0,7443.0,164530.0,228322.0,-324.0
1998,15,Hawaii,A05,5,1262184.0,1254874.0,9633.0,1145478.0,1419826.0,-7311.0
1998,16,Idaho,A05,1,103112.0,112233.0,5245.0,75733.0,162989.0,9121.0
1998,16,Idaho,A05,2,107860.0,108494.0,5454.0,81583.0,153852.0,634.0
1998,16,Idaho,A05,3,95569.0,95791.0,5866.0,73691.0,133420.0,223.0
1998,16,Idaho,A05,4,204583.0,204514.0,6230.0,162566.0,275773.0,-68.0
1998,16,Idaho,A05,5,1203590.0,1206789.0,8998.0,1033419.0,1478362.0,3199.0
1998,17,Illinois,A05,1,836107.0,896913.0,8561.0,660437.0,1215849.0,60807.0
1998,17,Illinois,A05,2,884067.0,891181.0,9974.0,709847.0,1188022.0,7114.0
1998,17,Illinois,A05,3,822265.0,821616.0,8844.0,664681.0,1087232.0,-648.0
1998,17,Illinois,A05,4,1928737.0,1938234.0,9430.0,1595873.0,2496119.0,9498.0
1998,17,Illinois,A05,5,15427751.0,15428636.0,11742.0,13577567.0,18288453.0,885.0
1998,18,Indiana,A05,1,,428710.0,,,593302.0,
1998,18,Indiana,A05,2,,422481.0,,,579935.0,
1998,18,Indiana,A05,3,,396829.0,,,526163.0,
1998,18,Indiana,A05,4,,954312.0,,,1260729.0,
1998,18,Indiana,A05,5,,7727389.0,,,9413038.0,
1998,20,Kansas,A05,1,188777.0,206018.0,6418.0,142620.0,294006.0,17240.0
1998,20,Kansas,A05,2,195074.0,196052.0,6545.0,148668.0,278481.0,977.0
1998,20,Kansas,A05,3,184580.0,183673.0,6920.0,142894.0,256922.0,-907.0
1998,20,Kansas,A05,4,396761.0,397544.0,7097.0,312542.0,549121.0,785.0
1998,20,Kansas,A05,5,3237967.0,3241529.0,9531.0,2777648.0,3992800.0,3561.0
1998,22,Louisiana,A05,1,281719.0,308274.0,6416.0,208418.0,452783.0,26556.0
1998,22,Louisiana,A05,2,316366.0,315130.0,6997.0,242909.0,443486.0,-1237.0
1998,22,Louisiana,A05,3,317910.0,318132.0,6883.0,250963.0,436601.0,222.0
1998,22,Louisiana,A05,4,717445.0,717648.0,6926.0,571203.0,977617.0,203.0
1998,22,Louisiana,A05,5,4315240.0,4299676.0,9223.0,3651281.0,5358199.0,-15564.0
1998,23,Maine,A05,1,76270.0,83744.0,5829.0,57247.0,117397.0,7473.0
1998,23,Maine,A05,2,112502.0,113221.0,7225.0,89383.0,152231.0,719.0
1998,23,Maine,A05,3,80552.0,80736.0,5996.0,63349.0,108955.0,182.0
1998,23,Maine,A05,4,185303.0,186773.0,6798.0,152066.0,242621.0,1470.0
1998,23,Maine,A05,5,1407550.0,1409751.0,8605.0,1235921.0,1674429.0,2201.0
1998,24,Maryland,A05,1,340137.0,375108.0,8891.0,258311.0,529143.0,34971.0
1998,24,Maryland,A05,2,398097.0,401352.0,9599.0,316793.0,534708.0,3255.0
1998,24,Maryland,A05,3,345390.0,347704.0,9080.0,276089.0,461922.0,2313.0
1998,24,Maryland,A05,4,836926.0,844442.0,9168.0,675027.0,1106040.0,7516.0
1998,24,Maryland,A05,5,5484185.0,5467667.0,10627.0,4644754.0,6759918.0,-16518.0
1998,27,Minnesota,A05,1,303946.0,330474.0,7810.0,236729.0,453999.0,26529.0
1998,27,Minnesota,A05,2,389238.0,395522.0,8698.0,314339.0,521867.0,6283.0
1998,27,Minnesota,A05,3,362426.0,362615.0,7676.0,293201.0,478983.0,189.0
1998,27,Minnesota,A05,4,899937.0,901852.0,8842.0,746268.0,1159679.0,1916.0
1998,27,Minnesota,A05,5,6636476.0,6678033.0,10976.0,5767832.0,8020820.0,41557.0
1998,29,Missouri,A05,1,416145.0,444359.0,6876.0,318589.0,626917.0,28213.0
1998,29,Missouri,A05,2,405700.0,406116.0,7082.0,314589.0,565288.0,417.0
1998,29,Missouri,A05,3,386524.0,385815.0,6778.0,299362.0,544875.0,-710.0
1998,29,Missouri,A05,4,876382.0,875956.0,7482.0,706623.0,1179076.0,-427.0
1998,29,Missouri,A05,5,6746271.0,6750687.0,10063.0,5881599.0,8141631.0,4415.0
1998,30,Montana,A05,1,68836.0,74692.0,4702.0,50467.0,109012.0,5856.0
1998,30,Montana,A05,2,74242.0,74835.0,4879.0,56542.0,104589.0,593.0
1998,30,Montana,A05,3,68294.0,68566.0,5553.0,53440.0,93648.0,272.0
1998,30,Montana,A05,4,143163.0,143174.0,6049.0,116900.0,186248.0,11.0
1998,30,Montana,A05,5,813176.0,815223.0,7579.0,696480.0,995574.0,2046.0
1998,32,Nevada,A05,1,,220822.0,,,328786.0,
1998,32,Nevada,A05,2,,261300.0,,,356433.0,
1998,32,Nevada,A05,3,,192998.0,,,267751.0,
1998,32,Nevada,A05,4,,377519.0,,,531846.0,
1998,32,Nevada,A05,5,,2223673.0,,,2792068.0,
1998,34,New Jersey,A05,1,519506.0,586781.0,9613.0,413414.0,791970.0,67275.0
1998,34,New Jersey,A05,2,707424.0,720469.0,13125.0,576742.0,941370.0,13046.0
1998,34,New Jersey,A05,3,554616.0,556915.0,9736.0,445705.0,756555.0,2298.0
1998,34,New Jersey,A05,4,1222871.0,1225935.0,10515.0,1012953.0,1562580.0,3064.0
1998,34,New Jersey,A05,5,9621255.0,9604047.0,12916.0,8423540.0,11454931.0,-17208.0
1998,35,New Mexico,A05,1,127639.0,137137.0,6305.0,95294.0,200742.0,9496.0
1998,35,New Mexico,A05,2,152079.0,153810.0,5697.0,113463.0,227584.0,1731.0
1998,35,New Mexico,A05,3,112942.0,110962.0,6252.0,85052.0,162345.0,-1980.0
1998,35,New Mexico,A05,4,261233.0,261975.0,6878.0,207791.0,354560.0,742.0
1998,35,New Mexico,A05,5,1514917.0,1511557.0,8602.0,1267649.0,1910171.0,-3360.0
1998,37,North Carolina,A05,1,566871.0,619041.0,6901.0,425150.0,892311.0,52170.0
1998,37,North Carolina,A05,2,610223.0,614163.0,7170.0,463242.0,884535.0,3941.0
1998,37,North Carolina,A05,3,537742.0,537553.0,6990.0,417191.0,755275.0,-189.0
1998,37,North Carolina,A05,4,1334171.0,1339731.0,7405.0,1057749.0,1830221.0,5560.0
1998,37,North Carolina,A05,5,9439261.0,9437467.0,9535.0,8130622.0,11543178.0,-1794.0
1998,38,North Dakota,A05,1,,48686.0,,,69661.0,
1998,38,North Dakota,A05,2,,44225.0,,,61803.0,
1998,38,North Dakota,A05,3,,47719.0,,,62205.0,
1998,38,North Dakota,A05,4,,91776.0,,,117657.0,
1998,38,North Dakota,A05,5,,758819.0,,,911594.0,
1998,41,Oregon,A05,1,275596.0,296956.0,7197.0,215157.0,411400.0,21362.0
1998,41,Oregon,A05,2,288772.0,289523.0,7169.0,225909.0,398428.0,752.0
1998,41,Oregon,A05,3,260423.0,258840.0,7082.0,204645.0,356160.0,-1582.0
1998,41,Oregon,A05,4,599984.0,600142.0,7527.0,476251.0,825094.0,158.0
1998,41,Oregon,A05,5,3844573.0,3836662.0,10059.0,3314801.0,4668890.0,-7911.0
1998,42,Pennsylvania,A05,1,676967.0,743558.0,7537.0,541208.0,991340.0,66591.0
1998,42,Pennsylvania,A05,2,822221.0,830585.0,8354.0,674652.0,1074828.0,8364.0
1998,42,Pennsylvania,A05,3,721486.0,724232.0,7603.0,592787.0,932774.0,2747.0
1998,42,Pennsylvania,A05,4,1727515.0,1735909.0,7990.0,1452873.0,2184174.0,8393.0
1998,42,Pennsylvania,A05,5,14728061.0,14749662.0,10073.0,13101928.0,17213650.0,21601.0
1998,44,Rhode Island,A05,1,63715.0,69197.0,7224.0,49742.0,94488.0,5480.0
1998,44,Rhode Island,A05,2,71334.0,71447.0,7721.0,56244.0,98741.0,114.0
1998,44,Rhode Island,A05,3,63272.0,63164.0,7474.0,50712.0,83717.0,-109.0
1998,44,Rhode Island,A05,4,159160.0,160124.0,7948.0,132160.0,205450.0,963.0
1998,44,Rhode Island,A05,5,1187606.0,1187045.0,9589.0,1048265.0,1397467.0,-559.0
1998,45,South Carolina,A05,1,,352814.0,,,502810.0,
1998,45,South Carolina,A05,2,,318750.0,,,456233.0,
1998,45,South Carolina,A05,3,,288016.0,,,396615.0,
1998,45,South Carolina,A05,4,,584862.0,,,784765.0,
1998,45,South Carolina,A05,5,,4272021.0,,,5268698.0,
1998,46,South Dakota,A05,1,,55402.0,,,77329.0,
1998,46,South Dakota,A05,2,,48924.0,,,68423.0,
1998,46,South Dakota,A05,3,,54464.0,,,74120.0,
1998,46,South Dakota,A05,4,,106430.0,,,141428.0,
1998,46,South Dakota,A05,5,,893114.0,,,1072422.0,
1998,47,Tennessee,A05,1,,451610.0,,,653880.0,
1998,47,Tennessee,A05,2,,467731.0,,,672732.0,
1998,47,Tennessee,A05,3,,385939.0,,,541429.0,
1998,47,Tennessee,A05,4,,901725.0,,,1232146.0,
1998,47,Tennessee,A05,5,,6683455.0,,,8286494.0,
1998,48,Texas,A05,1,1527013.0,1664262.0,8261.0,1148598.0,2383323.0,137249.0
1998,48,Texas,A05,2,1886904.0,1892846.0,8414.0,1455217.0,2637264.0,5943.0
1998,48,Texas,A05,3,1537863.0,1539360.0,8377.0,1189182.0,2156463.0,1496.0
1998,48,Texas,A05,4,3362718.0,3370689.0,9599.0,2668675.0,4579581.0,7972.0
1998,48,Texas,A05,5,20818515.0,20858762.0,11060.0,17787696.0,25645855.0,40246.0
1998,53,Washington,A05,1,420094.0,461186.0,6162.0,308330.0,681417.0,41093.0
1998,53,Washington,A05,2,473430.0,475215.0,7241.0,363387.0,673344.0,1784.0
1998,53,Washington,A05,3,440361.0,441942.0,7348.0,343391.0,615455.0,1581.0
1998,53,Washington,A05,4,961326.0,959511.0,7899.0,750877.0,1374266.0,-1815.0
1998,53,Washington,A05,5,6291481.0,6297776.0,12006.0,5429502.0,7754388.0,6295.0
1998,54,West Virginia,A05,1,91537.0,98823.0,5769.0,71151.0,133835.0,7286.0
1998,54,West Virginia,A05,2,100225.0,100205.0,5872.0,79415.0,136698.0,-20.0
1998,54,West Virginia,A05,3,92708.0,92302.0,6090.0,74904.0,120624.0,-407.0
1998,54,West Virginia,A05,4,231242.0,231262.0,6388.0,192109.0,292742.0,18.0
1998,54,West Virginia,A05,5,1663932.0,1660701.0,8644.0,1474554.0,1953063.0,-3230.0
1998,55,Wisconsin,A05,1,342809.0,369943.0,6375.0,271838.0,488455.0,27133.0
1998,55,Wisconsin,A05,2,366661.0,369038.0,6126.0,291741.0,490883.0,2377.0
1998,55,Wisconsin,A05,3,364617.0,365817.0,7167.0,297297.0,472740.0,1200.0
1998,55,Wisconsin,A05,4,834167.0,835844.0,6988.0,691023.0,1066311.0,1677.0
1998,55,Wisconsin,A05,5,7193005.0,7211172.0,9665.0,6381181.0,8430158.0,18166.0
1999,06,California,A05,1,2489072.0,2777018.0,9065.0,1929074.0,3874819.0,287946.0
1999,06,California,A05,2,2965862.0,2999473.0,9655.0,2343063.0,4109615.0,33611.0
1999,06,California,A05,3,2784417.0,2800530.0,11365.0,2242666.0,3745783.0,16115.0
1999,06,California,A05,4,6754282.0,6788448.0,10971.0,5522780.0,8899897.0,34167.0
1999,06,California,A05,5,33691944.0,33749455.0,12670.0,29187053.0,40828830.0,57509.0
1999,08,Colorado,A05,1,347336.0,390104.0,8794.0,252834.0,592143.0,42770.0
1999,08,Colorado,A05,2,459831.0,468550.0,9062.0,346623.0,682059.0,8719.0
1999,08,Colorado,A05,3,489954.0,495504.0,10269.0,384237.0,689344.0,5550.0
1999,08,Colorado,A05,4,865810.0,872384.0,9185.0,670212.0,1228171.0,6574.0
1999,08,Colorado,A05,5,4933865.0,4971504.0,10822.0,4056421.0,6456673.0,37639.0
1999,09,Connecticut,A05,1,199153.0,218157.0,10705.0,159885.0,287368.0,19005.0
1999,09,Connecticut,A05,2,250775.0,253349.0,11003.0,201353.0,333806.0,2574.0
1999,09,Connecticut,A05,3,251226.0,249763.0,10125.0,208888.0,315231.0,-1462.0
1999,09,Connecticut,A05,4,525677.0,526805.0,11389.0,443971.0,657498.0,1127.0
1999,09,Connecticut,A05,5,4529931.0,4526933.0,13415.0,4020661.0,5282139.0,-2999.0
1999,10,Delaware,A05,1,61877.0,68130.0,7225.0,47533.0,94141.0,6254.0
1999,10,Delaware,A05,2,74409.0,76019.0,8615.0,59213.0,102962.0,1611.0
1999,10,Delaware,A05,3,73012.0,73569.0,8189.0,58220.0,98772.0,558.0
1999,10,Delaware,A05,4,127942.0,127485.0,8035.0,102962.0,168992.0,-456.0
1999,10,Delaware,A05,5,1064282.0,1061425.0,12157.0,909053.0,1306943.0,-2858.0
1999,12,Florida,A05,1,1126625.0,1237504.0,7787.0,846571.0,1793915.0,110880.0
1999,12,Florida,A05,2,1481142.0,1475905.0,7616.0,1122726.0,2122783.0,-5236.0
1999,12,Florida,A05,3,1347553.0,1358342.0,7861.0,1046930.0,1894342.0,10789.0
1999,12,Florida,A05,4,2854970.0,2839631.0,7699.0,2228605.0,3984018.0,-15340.0
